event_id,title,slug,category_id,category_slug,age_limit,min_price,max_price,available_tickets_count,event_starts_at,event_ends_at,sell_starts_at,sell_ends_at,upcoming_mode,venue_id,venue_name,venue_phone,venue_mobile,venue_latitude,venue_longitude,poster_url,poster_bg_url,public_state,web_view_rotate
9781,,abik-jeksen-and-manel-,3,concerts,6+,15,50,611,2025-11-30T11:00:00.000000Z,2025-11-30T12:30:00.000000Z,2025-10-20T13:40:00.000000Z,2025-11-30 15:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/ObxaogzFiONvd9JnrxGHy9sxIpcakhkw5Ls3f2Uh.png,https://cdn.iticket.az/event/poster_bg/xC3xwtvSRYkmu9oeBoyqSTz7ntjhgPoIbT3aAZ9U.jpg,1,True
8328,,sworn-virgins25,4,theatre,18+,30,40,15,2025-11-30T14:00:00.000000Z,2025-11-30T15:30:00.000000Z,2025-02-04T08:00:00.000000Z,2025-11-30 18:15:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/9sfCI5cXgtfeOtZZ3aiNR6Pq1fexp1fgStwhNPkW.png,https://cdn.iticket.az/event/poster_bg/tHbSfBq6EvhBaRcriedSAxUUY2RP7kVI8wP0DGFq.jpg,1,True
5616,,pike,4,theatre,3+,5,5,299,2025-11-30T14:00:00.000000Z,2025-12-13T14:50:00.000000Z,2023-09-29T08:00:00.000000Z,2025-12-13 18:10:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/pdhbxuXTFlndq3a1LgNtWCCsO0KH7jazOszgWrVZ.png,https://cdn.iticket.az/event/poster_bg/dJG3DaKxoJR2zD4fkICTQIwpnccNefnc1UjmZG3q.jpg,1,True
10338,,mimmy2025,4,theatre,14+,25,25,21,2025-11-30T15:00:00.000000Z,2025-11-30T16:20:00.000000Z,2025-11-18T08:00:00.000000Z,2025-11-30 19:00:00,,635,Ritual Theatre and Creative Laboratory,,,40.375249,49.8394723,https://cdn.iticket.az/event/poster/OkLGf5zgPUYZoA3FPPH6bvXva6fieFXBROzQVmNL.png,https://cdn.iticket.az/event/poster_bg/2QQzVxOv8scFNaOhBiNC0e3JmhBdPPL8Iieu68Gd.jpg,1,True
10330,,night-of-lonersdjb,3,concerts,18+,12,20,152,2025-11-30T15:00:00.000000Z,2025-11-30T21:00:00.000000Z,2025-11-18T08:00:00.000000Z,2025-11-30 22:00:00,,626,Dejavu Music Bar,+994 70 331 11 06,,40.3755991,49.8398556,https://cdn.iticket.az/event/poster/7F1RRwV1papSfkt4Wor4Rk9n9XnjKKy5sRRS9QZ6.png,https://cdn.iticket.az/event/poster_bg/EzTGumUc5QGXz8iAgLmjCO7tMKwlJv65b5t5Wnug.jpg,1,True
10179,,symphony-orchestra-of-the-azerbaijan-state-academic-opera-and-ballet-theatre,3,concerts,6+,4,20,449,2025-11-30T15:00:00.000000Z,2025-11-30T17:00:00.000000Z,2025-10-27T07:00:00.000000Z,2025-11-30 19:30:00,,10,Azerbaijan State Academic Philharmonic Hall,(+994 12) 497 36 09,,40.364072,49.8315811,https://cdn.iticket.az/event/poster/DFPp3Q9HqmRkq9WscMWsPFETWJxNOBQ9YemaUCWM.png,https://cdn.iticket.az/event/poster_bg/wu5vXPrOdJ92J92pGqcs62LuUUimMEaOYDH1lNn6.jpg,1,True
6051,,the-coat-rack,4,theatre,16+,5,15,93,2025-11-30T15:00:00.000000Z,2025-12-27T16:00:00.000000Z,2025-09-01T11:38:00.000000Z,2025-12-27 19:15:00,,420,Azerbaijan State Yugh Theater (in the building of the Puppet Theater),(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/tXa5XiPn0LVnXXpbrZkno5j7AiIQsfhAW9F3F4DU.png,https://cdn.iticket.az/event/poster_bg/fXc1hpEYTv5wcRJqohlwBCLrJ6GHg37XeeNY6GdO.jpg,1,True
5070,,the-captains-daughter,4,theatre,6+,10,15,618,2025-11-30T15:00:00.000000Z,2025-12-27T16:30:00.000000Z,2025-10-19T08:00:00.000000Z,2025-12-27 19:30:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/UTka7cr63R66WGgQGe3g1ZwXoaNTTxR9VcqTX14o.png,https://cdn.iticket.az/event/poster_bg/M7GoZ4HoGMlvyiZRljKvXmVydo7K3Vt1mumsOdge.jpg,1,True
4406,,kod-adi-vxa,4,theatre,18+,10,15,259,2025-11-30T15:00:00.000000Z,2025-11-30T17:30:00.000000Z,2025-04-18T06:00:00.000000Z,2025-11-30 19:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/qtKltidC7n8WCwKnPvaCImASA9UqT5OZR3Dpiqhq.png,https://cdn.iticket.az/event/poster_bg/05Mupz5PjtmnVDGIM05dFM5po2FyLdd2V0p34RBm.jpg,1,True
4260,,instinct,4,theatre,16+,10,20,112,2025-11-30T15:00:00.000000Z,2025-12-27T16:00:00.000000Z,2024-04-24T07:00:00.000000Z,2025-12-27 19:05:00,,315,M Teatr,,+994  70 278 40 01    +994 55 278 40 01,40.3999746,49.8130657,https://cdn.iticket.az/event/poster/6By98nzbXrMma0q1Id3P6u1xvLn63j4g5adqWSqi.png,https://cdn.iticket.az/event/poster_bg/NgvwRB7pp4oqdSnYdpaw8fjhHKjQGSLIEE1kGB4b.jpg,1,True
2662,,crazy-meeting,4,theatre,6+,7,12,239,2025-11-30T15:00:00.000000Z,2025-11-30T16:30:00.000000Z,2025-10-16T06:00:00.000000Z,2025-11-30 19:45:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/fumSkH96wIBK5og8EagwDy6l1OBoyFWc41uPufYy.png,https://cdn.iticket.az/event/poster_bg/JFTPsQKJnJKqri8VuTBuRfa8dIF4G5jjBw0OdFhM.jpg,1,True
806,,er-ve-arvad,4,theatre,6+,8,15,134,2025-11-30T15:00:00.000000Z,2025-11-30T17:05:00.000000Z,2025-10-17T08:00:00.000000Z,2025-11-30 19:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/lbGTV1WE9nndjW69ZVt6GFrVvW9DEYH8yc1Ara0n.png,https://cdn.iticket.az/event/poster_bg/BY2lpJ39IlKK2rQifWm6jwfa2lkjg39kz80yKgYu.jpg,1,True
10322,,mix-party2025,74,hayal-kahvesi,18+,10,20,692,2025-11-30T15:30:00.000000Z,2025-11-30T19:30:00.000000Z,2025-11-18T06:00:00.000000Z,2025-11-30 22:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/E3sIMVWXqLzSvwzsoPWCJI8HpZAhMZ2T0LEyc4XQ.png,https://cdn.iticket.az/event/poster_bg/701RxKKBS9avGO28yg834lXhvINcb2CG6SJFkmys.jpg,1,True
10320,,marrakesh-nightne,3,concerts,18+,15,40,168,2025-11-30T15:30:00.000000Z,2025-11-30T20:30:00.000000Z,2025-11-17T08:00:00.000000Z,2025-11-30 23:30:00,,637,Tatsu,,,40.3753796,49.8579547,https://cdn.iticket.az/event/poster/kobY6eVoR7beJSV3WvVcWImGBFht71vuB4VPONZT.png,https://cdn.iticket.az/event/poster_bg/PNxjTBjps7RauN9nceorjJp0R18DdPrSjsQuAomR.jpg,1,True
10157,,eminaga-sadigov-nisa-gasimova,3,concerts,6+,15,50,588,2025-11-30T16:00:00.000000Z,2025-11-30T17:30:00.000000Z,2025-10-23T08:00:00.000000Z,2025-11-30 20:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/4zkO9jqmjzA47IihrwJDfUQHANXqLYiCHqvGSi78.png,https://cdn.iticket.az/event/poster_bg/RDNn8InfBNSraQKwFajlvuv1nqo2U2u0sIfjRQc3.jpg,1,True
10246,,with-you-i-am-the-happiest-person-in-the-world,3,concerts,12+,15,35,96,2025-12-01T15:00:00.000000Z,2025-12-01T17:00:00.000000Z,2025-11-05T06:00:00.000000Z,2025-12-01 19:30:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/EPUmEpUelB7VuUBoNbgp8i3Vu18xGJtH2T1vi6k4.png,https://cdn.iticket.az/event/poster_bg/1jqYbxHPK3UUH60Dkj9unEwOrrcIDYCUaJLgBCIg.jpg,1,True
10381,,fenerbahce-sk-galatasaray-sk-football-broadcast,98,cinema,6+,10,10,42,2025-12-01T17:00:00.000000Z,2025-12-01T18:30:00.000000Z,2025-10-30T08:00:00.000000Z,2025-12-01 21:15:00,,630,Cinema LandMark,(+994 12) 465 20 00,,40.3760387,49.8508607,https://cdn.iticket.az/event/poster/c1rBp0tXMGY8lEBknnQqVZJPp0K3W2d4M4HOMXs6.png,https://cdn.iticket.az/event/poster_bg/inI6fN3gjnx9MUO8gERmE4sUwPASNiVNzdzGGIEH.jpg,1,True
10247,,mugham-dastgah-zabul-segah,3,concerts,12+,5,15,305,2025-12-02T15:00:00.000000Z,2025-12-02T17:00:00.000000Z,2025-11-05T06:00:00.000000Z,2025-12-02 19:30:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/Zqfni4AQFrLYKB1D9CBpkCFxDCGV8syRwRN2iGUw.png,https://cdn.iticket.az/event/poster_bg/mjMxoixLh2uwDP7B3IWcKnaVWBuPhvKQJdkyl6n3.jpg,1,True
10234,,i-am-dede-qorqud-episode-1-the-beginning,4,theatre,12+,5,20,305,2025-12-02T15:00:00.000000Z,2025-12-02T16:15:00.000000Z,2025-11-03T08:00:00.000000Z,2025-12-02 20:00:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/XZLJhHLM0f3u1ASQgoIpwpPP7r3ZNKBOyFnoKI3d.png,https://cdn.iticket.az/event/poster_bg/K70td7K8Z2TW9Jh0KirvcrXUAZOR9Rzs6mEegs25.jpg,1,True
10337,,concert-dedicated-to-the-international-day-of-persons-with-disabilities,3,concerts,12+,5,5,196,2025-12-03T14:00:00.000000Z,2025-12-03T16:00:00.000000Z,2025-10-31T08:00:00.000000Z,2025-12-03 18:30:00,,9,International Mugham Center,(+994 12) 497 89 73,,40.360888,49.8347967,https://cdn.iticket.az/event/poster/S14ojcvV5k0Umvxlci6AdmRYjLpSubvg7dICJZqR.png,https://cdn.iticket.az/event/poster_bg/AZk6Cgpfcdok6OpUNGPrRMoydXARB61G8riQnsrT.jpg,1,True
10365,,tofiq-bakikhanov-95,3,concerts,6+,4,20,516,2025-12-03T15:00:00.000000Z,2025-12-03T17:00:00.000000Z,2025-10-01T07:00:00.000000Z,2025-12-03 19:30:00,,10,Azerbaijan State Academic Philharmonic Hall,(+994 12) 497 36 09,,40.364072,49.8315811,https://cdn.iticket.az/event/poster/o4m8KN3LQwmcdhPx1MMh8O5zCuIUEF4fPU468C8j.png,https://cdn.iticket.az/event/poster_bg/D0ecsaqF5IWkIVTFKPiHGwdEvn7oUIsB30xGhcxK.jpg,1,True
6157,,bohema-os,3,concerts,6+,12,20,554,2025-12-03T15:00:00.000000Z,2025-12-03T16:30:00.000000Z,2025-08-18T08:00:00.000000Z,2025-12-03 19:30:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/Y1RA5UkuK7QyBxA6TKuDN9ILZhLf8tUaMxM94GSb.png,https://cdn.iticket.az/event/poster_bg/N5StapFvNp5AUY3V6CIaJBXi0d2DySFvd6Lg8eao.jpg,1,True
10132,,roya2025,74,hayal-kahvesi,18+,35,150,735,2025-12-03T16:00:00.000000Z,2025-12-03T19:00:00.000000Z,2025-10-20T08:00:00.000000Z,2025-12-03 22:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/wXZtP2UsYsAmlATAyuQvdNobKTzD1wWCGEhRFjBb.png,https://cdn.iticket.az/event/poster_bg/D3o9wmKlEpRBjdNNCiuIGmYxUDavScleGFVfBADp.jpg,1,True
9691,,bir-mehebbet-var-idi,3,concerts,6+,35,160,1108,2025-12-03T16:00:00.000000Z,2025-12-03T17:30:00.000000Z,2025-10-02T08:28:00.000000Z,2025-12-03 20:45:00,,6,Heydar Aliyev Palace,(+994 12) 493 55 11,+994 50 493 55 11,40.3778158,49.8412733,https://cdn.iticket.az/event/poster/pteTg1KTb4VM7vjWQGpy4GU0JWIMwwx0Hk1xqXNr.png,https://cdn.iticket.az/event/poster_bg/IBHy9bVIfCtlepTZuc0zrfOL4auVN6gUTI2rwDKB.jpg,1,True
10212,,jazz-mugham,3,concerts,6+,80,150,1,2025-12-04T15:00:00.000000Z,2025-12-04T16:30:00.000000Z,2025-10-30T08:00:00.000000Z,2025-12-04 19:30:00,,500,SƏNƏT musiqi və incəsənət mərkəzi,,+994 10 460 50 70,40.3812128,49.8805118,https://cdn.iticket.az/event/poster/c5hpNYsHXnlsamac7ZAgq9tOielBmU588NARdAgt.png,https://cdn.iticket.az/event/poster_bg/eIApwreWvJQ61ZvVMWHCPyJhjhSmZ4mLqtEpT4OT.jpg,1,True
10124,,gulchohra-and-asgar,4,theatre,16+,10,20,127,2025-12-04T15:00:00.000000Z,2025-12-04T17:00:00.000000Z,2025-11-12T08:00:00.000000Z,2025-12-04 19:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/L9LqarV8K1YJkhCQzHizXkVTFLBEj2RmKtYQezyH.png,https://cdn.iticket.az/event/poster_bg/Yp2KpTWSLRqmrOxVRaMrxOy60w6esJXmR9oK3Po8.jpg,1,True
9855,,ilkin-fuad-rb,3,concerts,6+,20,50,106,2025-12-04T15:00:00.000000Z,2025-12-04T16:30:00.000000Z,2025-09-11T07:00:00.000000Z,2025-12-04 19:30:00,,36,Rashid Behbudov Azerbaijan State Song Theatre,(+994 12) 493 94 15,,40.3747143,49.8468949,https://cdn.iticket.az/event/poster/sW1WFObntAUayYlS6FURMikfGKMH2bnHWpKUBaIm.png,https://cdn.iticket.az/event/poster_bg/NI4vGqaQ6rGfH1zfNZL1qg0cQvnFOKeF61WwJNkB.jpg,1,True
259,,oluler,4,theatre,13+,10,20,442,2025-12-04T15:00:00.000000Z,2025-12-04T17:30:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-04 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/fei9YxBniq7g7KiZJLhdMVU6rbdGin3xp9IzYwyA.png,https://cdn.iticket.az/event/poster_bg/hDxAJE26JryO35MvwuLUyzcwXJZDLEdE3NCHIIjf.jpg,1,True
10187,,pms1,4,theatre,18+,25,40,25,2025-12-04T15:30:00.000000Z,2025-12-04T16:30:00.000000Z,2025-10-27T08:00:00.000000Z,2025-12-04 19:40:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/0dNvmOn1h2fPTPXD4VHjVdmNwvdImovKxjHN54Oq.png,https://cdn.iticket.az/event/poster_bg/zabAuqffhgST8kuOxOmiHBPo5FMw3GjqAjnmBLBE.jpg,1,True
7290,,student-festival,74,hayal-kahvesi,16+,10,20,706,2025-12-04T15:30:00.000000Z,2025-12-04T19:30:00.000000Z,2024-08-23T08:00:00.000000Z,2025-12-04 22:30:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/HRO9qi0E1t0QroCxaLOCAIwLcH95HNoIQf6kwpWl.png,https://cdn.iticket.az/event/poster_bg/pljAI0Tc4aajgq3jYdsWPcIKnBomAVjzrZNNICfc.jpg,1,True
10147,,can-ozan-2025,3,concerts,6+,30,100,318,2025-12-04T16:00:00.000000Z,2025-12-04T18:30:00.000000Z,2025-10-21T15:00:00.000000Z,2025-12-04 20:45:00,,27,The concert hall of Opera Studio to Baku Music Academy,(+994 12)493 02 30,,40.3770634,49.844961,https://cdn.iticket.az/event/poster/NCu4pFNSgR2Xmz8PqSflUC3317wVPRBQMspJFMll.png,https://cdn.iticket.az/event/poster_bg/pvtgPRmwv5z7UBGc2SAnCbqbXxUF5zcVOb4pEBQK.jpg,1,True
4586,,maugli,7,kids,4+,8,12,62,2025-12-05T07:00:00.000000Z,2025-12-05T08:00:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-05 11:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/jE4qPD5N2Gx2Jeb5C7oB2CEjVrmZNxV7R1rEyIvy.png,https://cdn.iticket.az/event/poster_bg/3tS5tQ1XZF9aP7WIPsm6RvV9sV2qqb5x0qBPb8HH.jpg,1,True
10363,,aibolit,4,theatre,3+,5,5,301,2025-12-05T08:00:00.000000Z,2025-12-05T11:00:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-05 14:15:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/lfUmaK4Tvy1KUJltilkiFFiaEDjNUmPpsd31bv5X.png,https://cdn.iticket.az/event/poster_bg/UjE8iwJdYNrWciP9wAx1mCNR1oDAXf1Kx8QAWS8j.jpg,1,True
5514,,cirtdan44,4,theatre,3+,5,5,296,2025-12-05T12:00:00.000000Z,2025-12-19T13:00:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-19 16:15:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/QJDP80swtPHoqfR7IrlyWwBKJs5hW9FZivHY5BAt.png,https://cdn.iticket.az/event/poster_bg/n2FcEyOqQRreDYovr22OHnNqqC5IKfmssWIS6All.jpg,1,True
10323,,new-year-floristic-master-classes-by-sensum-floristry,71,master-class,,65,120,121,2025-12-05T15:00:00.000000Z,2025-12-26T16:30:00.000000Z,2025-11-18T06:00:00.000000Z,2025-12-26 19:15:00,,609,SENSUM Dine,+994 55 208 84 50,,40.3766984,49.8640051,https://cdn.iticket.az/event/poster/gA1SXJFizU3oEUQ8wK6mPMOKC0KKYsbF0JMhOeoe.png,https://cdn.iticket.az/event/poster_bg/0MBXAqPXh8z5oOahahGvAUnNgTlN97dFSQ47ZV8T.jpg,1,True
10319,,uzeyir-hajibeyli-azerbaijan-state-symphony-orchestrafl,3,concerts,6+,4,20,470,2025-12-05T15:00:00.000000Z,2025-12-05T17:00:00.000000Z,2025-10-27T07:00:00.000000Z,2025-12-05 19:30:00,,10,Azerbaijan State Academic Philharmonic Hall,(+994 12) 497 36 09,,40.364072,49.8315811,https://cdn.iticket.az/event/poster/WNn7TFz9wuw4AhxHEKH15OhkBzkkrmKAUDUvqtXo.png,https://cdn.iticket.az/event/poster_bg/SC8M3QAD4TJiZF99v46NPemmnrdken5aQZzFTOtw.jpg,1,True
8294,,the-valley-of-wizards,4,theatre,16+,10,25,431,2025-12-05T15:00:00.000000Z,2025-12-05T16:30:00.000000Z,2025-11-12T04:00:00.000000Z,2025-12-05 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/WjX1WaGp6I0vllGdqm7da8mvIUOMY2q1SiDKtMJR.png,https://cdn.iticket.az/event/poster_bg/MYvrJsbgFGcIX17yFa0S1uocjRB18XxQzXHoRivS.jpg,1,True
3686,,dont-cry-when-i-die-ks,4,theatre,16+,10,15,338,2025-12-05T15:00:00.000000Z,2025-12-05T16:00:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-05 19:15:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/KZJgjASRbjXroraVRSlj20c4J6ZFX1T2KSmOi7Xb.png,https://cdn.iticket.az/event/poster_bg/Z8GdWo8KSr9vvvh1eLtu3q6xczFg7CiHSXu7wkgi.jpg,1,True
1135,,american-son-in-law,4,theatre,6+,8,15,307,2025-12-05T15:00:00.000000Z,2025-12-05T16:20:00.000000Z,2025-11-12T08:00:00.000000Z,2025-12-05 19:40:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/Zb9B7k3MVLaKJsvf5LLbsI3362i2WcbFpxTzokUu.png,https://cdn.iticket.az/event/poster_bg/XFweu7FIDg6bwQXpJACulyU5OQZQz2oM06l0IRIJ.jpg,1,True
444,,seven-beauties,4,theatre,6+,10,15,372,2025-12-05T15:00:00.000000Z,2025-12-05T16:30:00.000000Z,2025-11-20T08:00:00.000000Z,2025-12-05 19:30:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/xk9gqjRT0LYwdIdnjlgnNuPxzNWJBF9DE0uk0lWv.png,https://cdn.iticket.az/event/poster_bg/AGbNR4Ci4mvBzUx7T2RACfpnxHkJesL5b96dc4wo.jpg,1,True
10306,,they-were-here,4,theatre,14+,35,40,40,2025-12-05T15:30:00.000000Z,2025-12-05T16:30:00.000000Z,2025-11-14T08:00:00.000000Z,2025-12-05 19:35:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/HDB544WRLIwF1OELKjVL8wNUr59tdbQdGHTyOGo8.png,https://cdn.iticket.az/event/poster_bg/ZFhNzN6DY4g3jMmWHHvdTkQ9PlPMz5z5FBukCKtN.jpg,1,True
7593,,90s-2000s-turkish-pop3,74,hayal-kahvesi,18+,10,25,696,2025-12-05T15:30:00.000000Z,2025-12-05T19:30:00.000000Z,2024-10-22T08:00:00.000000Z,2025-12-05 23:00:00,,357,Hayal Kahvesi,+994 55 208 41 41,,40.3707404,49.8496994,https://cdn.iticket.az/event/poster/MMRTVFGfB46VKUZKdp7D4mSwUe2jMRiHFQJs1qfP.png,https://cdn.iticket.az/event/poster_bg/Vt6p8vWuDMPTA1WdkX4eXvsn64mzB1Q07WlvHQhf.jpg,1,True
9752,,kozmik-birligin-kahramanlari,7,kids,3+,10,50,4655,2025-12-06T07:00:00.000000Z,2025-12-07T14:30:00.000000Z,2025-08-26T08:00:00.000000Z,2025-12-07 17:30:00,,144,European Azerbaijan School (Badamdar),51 624 86 95,,40.3537121,49.8147525,https://cdn.iticket.az/event/poster/SeY4CSsdmYuQUBNTCtUN4Yd63O7bGVYhUMsoHmBH.png,https://cdn.iticket.az/event/poster_bg/CBlfxwhoHkzpBHVaqgfCL7M2TbmHt8eHPbJM68CG.jpg,1,True
10078,,santas-factory-lenkoran-l-,7,kids,0+,10,15,511,2025-12-06T07:30:00.000000Z,2025-12-06T12:00:00.000000Z,2025-10-15T04:00:00.000000Z,2025-12-06 15:30:00,,353,Lankaran State Drama Theater,(025) 255-49-73,(025) 255-49-75,38.7565552,48.8560104,https://cdn.iticket.az/event/poster/tASesW0GsSzcJMo3VacLjm2MG6pFUfqHhPfMyLsS.png,https://cdn.iticket.az/event/poster_bg/x8Huj2jjDn2GqCGuDUHd05QnFRJlJgTDELUJ8xdj.jpg,1,True
4681,,volshebnaya-karusel,7,kids,2+,5,5,658,2025-12-06T08:00:00.000000Z,2025-12-30T09:15:00.000000Z,2025-11-20T06:00:00.000000Z,2025-12-30 12:30:00,,17,Academic Russian Drama Theater,(+994 12) 493 76 54,,40.3724668,49.8406605,https://cdn.iticket.az/event/poster/VXL6bb0zeRUy8PNe6VY4Qyz1pTpWd8E8dflf5sAn.png,https://cdn.iticket.az/event/poster_bg/L3wBwmcUmKDxd9gBYc18EkKRvc9DiF09fGtblVGs.jpg,1,True
4306,,olaf-and-the-cold-adventure-is-a-childrens-musical,4,theatre,3+,8,25,750,2025-12-06T08:00:00.000000Z,2025-12-07T12:30:00.000000Z,2022-11-04T08:00:00.000000Z,2025-12-07 15:20:00,,36,Rashid Behbudov Azerbaijan State Song Theatre,(+994 12) 493 94 15,,40.3747143,49.8468949,https://cdn.iticket.az/event/poster/7h91qdkPurgCpSPqDWDW2DBrv9KtLGpSHsU3hYgj.png,https://cdn.iticket.az/event/poster_bg/JxErHxUkiSo7cXJLnvRQIA8fw8HTRxOsfRWIxPte.jpg,1,True
2342,,the-goldfish,7,kids,6+,8,12,242,2025-12-06T08:00:00.000000Z,2025-12-06T09:00:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-06 12:30:00,,13,National Theatre of Young Spectators,,(+994 51) 466 23 80,40.3740928,49.8449118,https://cdn.iticket.az/event/poster/7BmgiLlqgJWlHjAN9TLE5Yq5EwygOdmmTwPuJc6g.png,https://cdn.iticket.az/event/poster_bg/Yf6OcLzwxG6CIb5cJcsf52n0nSnyrOkInbQVmB51.jpg,1,True
2012,,buratino-mdt,7,kids,+3,8,8,242,2025-12-06T08:00:00.000000Z,2025-12-06T09:00:00.000000Z,2025-11-12T08:00:00.000000Z,2025-12-06 12:30:00,,44,Azerbaijan State Academic Musical Theatre,(+994 12) 598 49 17,,40.3686438,49.8400248,https://cdn.iticket.az/event/poster/knzjWBBMAHHng8OFiW6e3etjmWL2kSgIzrmszs5Q.png,https://cdn.iticket.az/event/poster_bg/5WPcX6j8KxAlQdLNeTsHjnkTMzzBigQqWugZzRSM.jpg,1,True
8044,,3391-kilometres-2024,98,cinema,12+,6,6,192,2025-12-06T11:00:00.000000Z,2025-12-06T13:00:00.000000Z,2025-09-05T05:00:00.000000Z,2025-12-06 15:25:00,,501,Baku Cinema,+994 (12) 375‒38‒60,+994 51‒535‒99‒73,40.3861711,49.959769,https://cdn.iticket.az/event/poster/D8B9hDdWsX7DYvCkEHbRDtMsLl8v6H2e9NrDJCii.png,https://cdn.iticket.az/event/poster_bg/zRL16GS73Ls57rpui3gKexqrLscWzJdPX739RIdg.jpg,1,True
9921,,kolobok-uncensored,4,theatre,18+,30,40,20,2025-12-06T14:00:00.000000Z,2025-12-06T15:00:00.000000Z,2025-09-23T08:00:00.000000Z,2025-12-06 18:15:00,,381,Teatr O2,+994 51 579 03 42‬,,40.3692189,49.8305985,https://cdn.iticket.az/event/poster/8m4m8ck1V7G4mVLwAsZTWKNNiTLkDudK9vLVYUDC.png,https://cdn.iticket.az/event/poster_bg/eAlKfySKkQAairGhmyDOHBtXHPMV1ircU3Va1fhe.jpg,1,True
5520,,gogal01230,4,theatre,3+,5,5,300,2025-12-06T14:00:00.000000Z,2025-12-21T14:50:00.000000Z,2023-09-18T08:00:00.000000Z,2025-12-21 18:10:00,,145,Azerbaijan State Puppet Theatr,(+994 12) 4926425,,40.367174,49.838835,https://cdn.iticket.az/event/poster/QnEkGyI7w5RVdKdEObaFnj2id5LL2X4w2BiEscUR.png,https://cdn.iticket.az/event/poster_bg/raqeoRkrBPzT5HcqVq6KWnukqzo08fSn3u1maaGb.jpg,1,True
10316,,the-owl-arrived-or-lets-talk-a-little-about-love,4,theatre,12+,15,30,30,2025-12-06T15:00:00.000000Z,2025-12-06T16:30:00.000000Z,2025-11-17T08:00:00.000000Z,2025-12-06 19:30:00,,8,Academic National Drama Theatre,(+994 12) 596 26 47,,40.3752448,49.8311684,https://cdn.iticket.az/event/poster/FZdzewJzDWs5IhxNONAXL0zYvEJfTg0liQyfVwt4.png,https://cdn.iticket.az/event/poster_bg/ZPMZyOgwCkA3e1r8LW6XfkbEnP6k9oyNEYjCTPMq.jpg,1,True
